,TRY,CHF,SEK,RUB,NZL,NOK,MXN,JPY,GBP,EUR,CNH,CLP,CAD,ARB,AUD,ZAR,USD,BRL
2003-03-14,,1.361671,8.540139,,,7.212993,,117.856148,0.63007,0.928074,,,1.488074,,1.677494,8.179304,,
2003-03-15,,1.361671,8.540139,,,7.212993,,117.856148,0.63007,0.928074,,,1.488074,,1.677494,8.179304,,
2003-03-16,,1.361671,8.540139,,,7.212993,,117.856148,0.63007,0.928074,,,1.488074,,1.677494,8.179304,,
2003-03-17,,1.358485,8.524859,,,7.227572,,116.776224,0.627905,0.92584,,,1.470049,,1.667531,8.095269,,
2003-03-18,,1.389004,8.711222,,,7.448045,,119.214056,0.641319,0.944644,,,1.483847,,1.697808,8.215284,,
2003-03-19,,1.392621,8.688269,,,7.461684,,120.208136,0.639262,0.946074,,,1.482971,,1.689972,8.175118,,
2003-03-20,,1.390672,8.660782,,,7.42636,,120.411631,0.639162,0.944109,,,1.481873,,1.688066,8.136518,,
2003-03-21,,1.395668,8.674328,,,7.439463,,121.282633,0.635547,0.945895,,,1.480704,,1.686625,8.150114,,
2003-03-22,,1.395668,8.674328,,,7.439463,,121.282633,0.635547,0.945895,,,1.480704,,1.686625,8.150114,,
2003-03-23,,1.395668,8.674328,,,7.439463,,121.282633,0.635547,0.945895,,,1.480704,,1.686625,8.150114,,
2003-03-24,,1.385368,8.651495,,,7.401354,,120.838819,0.635697,0.94038,,,1.486553,,1.685913,8.143878,,
2003-03-25,,1.37742,8.654943,,,7.315499,,119.558507,0.633056,0.935366,,,1.474979,,1.675054,8.000842,,
2003-03-26,,1.384082,8.652386,,,7.351645,,120.258742,0.636543,0.937471,,,1.468923,,1.67151,7.938971,,
2003-03-27,,1.378159,8.608598,,,7.330038,,119.658678,0.637228,0.932575,,,1.465168,,1.664833,7.929124,,
2003-03-28,,1.376235,8.585275,,,7.351817,,120.438024,0.638583,0.931966,,,1.466542,,1.66384,8.010624,,
2003-03-29,,1.376235,8.585275,,,7.351817,,120.438024,0.638583,0.931966,,,1.466542,,1.66384,8.010624,,
2003-03-30,,1.376235,8.585275,,,7.351817,,120.438024,0.638583,0.931966,,,1.466542,,1.66384,8.010624,,
2003-03-31,,1.353465,8.4838,,,7.275356,,118.274438,0.633134,0.917852,,,1.47196,,1.65911,7.879578,,
2003-04-01,,1.357359,8.488201,,,7.215132,,118.354605,0.634928,0.918189,,,1.468644,,1.657148,7.872004,,
2003-04-02,,1.37156,8.53121,,,7.212835,,118.162512,0.633426,0.923361,,,1.479132,,1.664174,7.888181,,
2003-04-03,,1.385068,8.596898,,,7.277612,,119.958886,0.63932,0.934405,,,1.473837,,1.675948,7.91581,,
2003-04-04,,1.386754,8.583955,,,7.253265,,120.11194,0.641604,0.932836,,,1.476119,,1.664366,7.922854,,
2003-04-05,,1.386754,8.583955,,,7.253265,,120.11194,0.641604,0.932836,,,1.476119,,1.664366,7.922854,,
2003-04-06,,1.386754,8.583955,,,7.253265,,120.11194,0.641604,0.932836,,,1.476119,,1.664366,7.922854,,
2003-04-07,,1.402948,8.668494,,,7.324702,,120.997921,0.649594,0.945001,,,1.489132,,1.683236,8.069458,,
2003-04-08,,1.393527,8.575516,,,7.289869,,120.365854,0.646341,0.938086,,,1.478424,,1.666792,8.028424,,
2003-04-09,,1.383914,8.51657,,,7.254236,,120.424502,0.640942,0.930925,,,1.468349,,1.657699,7.892013,,
2003-04-10,,1.384637,8.470338,,,7.304951,,119.305877,0.634429,0.925497,,,1.463489,,1.65081,7.756317,,
2003-04-11,,1.393572,8.503959,,,7.325105,,120.633442,0.638007,0.931532,,,1.45496,,1.654867,7.792548,,
2003-04-12,,1.393572,8.503959,,,7.325105,,120.633442,0.638007,0.931532,,,1.45496,,1.654867,7.792548,,
2003-04-13,,1.393572,8.503959,,,7.325105,,120.633442,0.638007,0.931532,,,1.45496,,1.654867,7.792548,,
2003-04-14,,1.394058,8.49511,,,7.324672,,120.750675,0.638633,0.931359,,,1.458229,,1.66024,7.842135,,
2003-04-15,,1.393546,8.487574,,,7.278839,,120.446958,0.637982,0.9273,,,1.45549,,1.653468,7.664781,,
2003-04-16,,1.381045,8.44546,,,7.244832,,120.367294,0.636489,0.92285,,,1.447121,,1.635659,7.716777,,
2003-04-17,,1.375366,8.38196,,,7.174451,,119.212454,0.633516,0.915751,,,1.454304,,1.629029,7.601374,,
2003-04-18,,1.378205,8.374084,,,7.174451,,119.404762,0.6337,0.915751,,,1.454304,,1.629029,7.572344,,
2003-04-19,,1.378205,8.374084,,,7.174451,,119.404762,0.6337,0.915751,,,1.454304,,1.629029,7.572344,,
2003-04-20,,1.378205,8.374084,,,7.174451,,119.404762,0.6337,0.915751,,,1.454304,,1.629029,7.572344,,
2003-04-21,,1.380769,8.366575,,,7.168956,,119.871795,0.636722,0.915751,,,1.454304,,1.629029,7.600549,,
2003-04-22,,1.370613,8.325586,,,7.149758,,119.815878,0.633671,0.911494,,,1.44964,,1.609607,7.548446,,
2003-04-23,,1.376462,8.323739,,,7.160088,,120.568348,0.631122,0.913743,,,1.447825,,1.61239,7.447825,,
2003-04-24,,1.364099,8.266715,,,7.09484,,120.103561,0.629451,0.90843,,,1.463663,,1.618732,7.298056,,
2003-04-25,,1.368814,8.309487,,,7.112002,,120.814727,0.632006,0.911328,,,1.457213,,1.623986,7.244692,,
2003-04-26,,1.368814,8.309487,,,7.112002,,120.814727,0.632006,0.911328,,,1.457213,,1.623986,7.244692,,
2003-04-27,,1.368814,8.309487,,,7.112002,,120.814727,0.632006,0.911328,,,1.457213,,1.623986,7.244692,,
2003-04-28,,1.366259,8.298866,,,7.035374,,119.99093,0.626667,0.907029,,,1.446803,,1.610794,7.162358,,
2003-04-29,,1.376415,8.323293,,,7.112085,,121.084337,0.633169,0.912742,,,1.453724,,1.617926,7.190489,,
2003-04-30,,1.360255,8.189291,,,7.026772,,119.270506,0.627706,0.898392,,,1.440841,,1.601114,7.266014,,
2003-05-01,,1.35774,8.194682,,,7.024077,,119.638846,0.626808,0.898392,,,1.440841,,1.601114,7.304645,,
2003-05-02,,1.342468,8.087819,,,6.998398,,118.907376,0.623454,0.889759,,,1.416941,,1.583949,7.484563,,
2003-05-03,,1.342468,8.087819,,,6.998398,,118.907376,0.623454,0.889759,,,1.416941,,1.583949,7.484563,,
2003-05-04,,1.342468,8.087819,,,6.998398,,118.907376,0.623454,0.889759,,,1.416941,,1.583949,7.484563,,
2003-05-05,,1.350954,8.095739,,,7.004903,,119.281512,0.626315,0.891424,,,1.419683,,1.581922,7.255304,,
2003-05-06,,1.334009,8.006435,,,6.918195,,118.37976,0.623325,0.881523,,,1.406559,,1.5692,7.281294,,
2003-05-07,,1.315568,7.964995,,,6.871707,,115.655903,0.621948,0.87512,,,1.390479,,1.558152,7.16426,,
2003-05-08,,1.319545,7.962309,,,6.864889,,117.603848,0.626672,0.874508,,,1.397814,,1.560035,7.221775,,
2003-05-09,,1.316239,8.013867,,,6.871184,,117.582418,0.624019,0.872144,,,1.399703,,1.552939,7.285191,,
2003-05-10,,1.316239,8.013867,,,6.871184,,117.582418,0.624019,0.872144,,,1.399703,,1.552939,7.285191,,
2003-05-11,,1.316239,8.013867,,,6.871184,,117.582418,0.624019,0.872144,,,1.399703,,1.552939,7.285191,,
2003-05-12,,1.305769,7.915754,,,6.794602,,116.581875,0.618522,0.862292,,,1.388894,,1.540743,7.284556,,
2003-05-13,,1.315333,7.962754,,,6.835128,,116.730335,0.621809,0.868206,,,1.390432,,1.547144,7.378625,,
2003-05-14,,1.315245,7.97765,,,6.83929,,116.097052,0.617445,0.869641,,,1.389425,,1.54883,7.629011,,
2003-05-15,,1.315064,8.006197,,,6.842555,,115.709548,0.613109,0.872753,,,1.375371,,1.54966,7.961337,,
2003-05-16,,1.319179,7.971981,,,6.837365,,117.081448,0.622085,0.870171,,,1.372172,,1.543334,7.80134,,
2003-05-17,,1.319179,7.971981,,,6.837365,,117.081448,0.622085,0.870171,,,1.372172,,1.543334,7.80134,,
2003-05-18,,1.319179,7.971981,,,6.837365,,117.081448,0.622085,0.870171,,,1.372172,,1.543334,7.80134,,
2003-05-19,,1.296859,7.857278,,,6.808187,,117.018538,0.61174,0.858222,,,1.359938,,1.528321,7.935633,,
2003-05-20,,1.297664,7.903641,,,6.824717,,117.519753,0.613363,0.858811,,,1.354947,,1.524906,7.84258,,
2003-05-21,,1.293353,7.858157,,,6.723159,,117.152879,0.60912,0.855505,,,1.350244,,1.52066,7.810163,,
2003-05-22,,1.292321,7.811177,,,6.692833,,116.962457,0.610666,0.853242,,,1.356826,,1.518345,7.795051,,
2003-05-23,,1.293893,7.793299,,,6.674809,,117.345208,0.612977,0.848176,,,1.380237,,1.514843,7.915182,,
2003-05-24,,1.293893,7.793299,,,6.674809,,117.345208,0.612977,0.848176,,,1.380237,,1.514843,7.915182,,
2003-05-25,,1.293893,7.793299,,,6.674809,,117.345208,0.612977,0.848176,,,1.380237,,1.514843,7.915182,,
2003-05-26,,1.292728,7.783713,,,6.66994,,117.328367,0.612207,0.846525,,,1.378058,,1.519766,7.92322,,
2003-05-27,,1.278128,7.712797,,,6.623141,,116.401983,0.605327,0.840266,,,1.375179,,1.515923,8.031258,,
2003-05-28,,1.298858,7.789828,,,6.717499,,118.768104,0.611007,0.851934,,,1.383796,,1.534163,8.206594,,
2003-05-29,,1.299932,7.792531,,,6.698792,,119.555971,0.611688,0.850629,,,1.386016,,1.552909,8.003998,,
2003-05-30,,1.293013,7.715192,,,6.659195,,118.83776,0.609119,0.845881,,,1.371511,,1.534089,8.075368,,
2003-05-31,,1.293013,7.715192,,,6.659195,,118.83776,0.609119,0.845881,,,1.371511,,1.534089,8.075368,,
2003-06-01,,1.293013,7.715192,,,6.659195,,118.83776,0.609119,0.845881,,,1.371511,,1.534089,8.075368,,
2003-06-02,,1.309459,7.8122,,,6.760195,,119.396847,0.61489,0.856751,,,1.375771,,1.534099,8.072395,,
2003-06-03,,1.311439,7.775484,,,6.860957,,119.278342,0.614263,0.853024,,,1.367739,,1.518894,8.009639,,
2003-06-04,,1.312805,7.801044,,,6.914806,,118.415875,0.610299,0.855359,,,1.356599,,1.503892,8.165426,,
2003-06-05,,1.307686,7.743015,,,6.90811,,118.394904,0.605265,0.849257,,,1.353036,,1.501316,7.96552,,
2003-06-06,,1.307119,7.714382,,,6.911538,,117.531533,0.595869,0.846525,,,1.352662,,1.508677,8.030136,,
2003-06-07,,1.307119,7.714382,,,6.911538,,117.531533,0.595869,0.846525,,,1.352662,,1.508677,8.030136,,
2003-06-08,,1.307119,7.714382,,,6.911538,,117.531533,0.595869,0.846525,,,1.352662,,1.508677,8.030136,,
2003-06-09,,1.313833,7.768549,,,6.973307,,118.036841,0.606857,0.852806,,,1.365683,,1.515862,7.921286,,
2003-06-10,,1.314471,7.796051,,,7.004103,,117.50577,0.604154,0.854774,,,1.359091,,1.518762,7.910762,,
2003-06-11,,1.308648,7.752809,,,7.008597,,117.832823,0.600358,0.851209,,,1.356571,,1.513449,7.949864,,
2003-06-12,,1.3143,7.738538,,,6.959008,,118.016022,0.601074,0.852224,,,1.353588,,1.508096,7.82572,,
2003-06-13,,1.310697,7.726066,,,6.982299,,118.543103,0.604289,0.850991,,,1.346779,,1.504553,7.919837,,
2003-06-14,,1.310697,7.726066,,,6.982299,,118.543103,0.604289,0.850991,,,1.346779,,1.504553,7.919837,,
2003-06-15,,1.310697,7.726066,,,6.982299,,118.543103,0.604289,0.850991,,,1.346779,,1.504553,7.919837,,
2003-06-16,,1.302176,7.658428,,,6.928463,,117.302176,0.59423,0.843597,,,1.334992,,1.495698,7.76877,,
2003-06-17,,1.306942,7.666186,,,6.950496,,117.962194,0.593286,0.847673,,,1.345088,,1.495295,7.798508,,
2003-06-18,,1.320284,7.742115,,,6.976408,,117.822036,0.59441,0.854774,,,1.344303,,1.49235,7.90606,,
2003-06-19,,1.322866,7.795281,,,7.000086,,119.013299,0.59837,0.858001,,,1.352381,,1.495066,7.945689,,
2003-06-20,,1.322608,7.780352,,,7.016731,,118.000858,0.59837,0.858001,,,1.343715,,1.490347,7.846847,,
2003-06-21,,1.322608,7.780352,,,7.016731,,118.000858,0.59837,0.858001,,,1.343715,,1.490347,7.846847,,
2003-06-22,,1.322608,7.780352,,,7.016731,,118.000858,0.59837,0.858001,,,1.343715,,1.490347,7.846847,,
2003-06-23,,1.324985,7.902071,,,7.073923,,117.835168,0.600225,0.866626,,,1.36537,,1.505156,7.949996,,
2003-06-24,,1.322698,7.904626,,,7.057933,,117.224384,0.597838,0.864678,,,1.355469,,1.502897,7.736014,,
2003-06-25,,1.327764,7.92295,,,7.161198,,117.807982,0.596745,0.865726,,,1.352956,,1.495195,7.688079,,
2003-06-26,,1.349195,8.008485,,,7.242827,,119.384185,0.601382,0.874738,,,1.353569,,1.502274,7.616952,,
2003-06-27,,1.351441,8.042145,,,7.259266,,119.819504,0.607115,0.876194,,,1.353544,,1.504074,7.46447,,
2003-06-28,,1.351441,8.042145,,,7.259266,,119.819504,0.607115,0.876194,,,1.353544,,1.504074,7.46447,,
2003-06-29,,1.351441,8.042145,,,7.259266,,119.819504,0.607115,0.876194,,,1.353544,,1.504074,7.46447,,
2003-06-30,,1.3609,8.030104,,,7.259386,,120.661591,0.608821,0.87512,,,1.356962,,1.497856,7.545025,,
2003-07-01,,1.344971,7.967166,,,7.149355,,119.475006,0.602097,0.866326,,,1.346357,,1.479771,7.464524,,
2003-07-02,,1.346597,7.958474,,,7.185522,,118.196792,0.600087,0.866927,,,1.351886,,1.475509,7.439879,,
2003-07-03,,1.353147,7.995374,,,7.21201,,118.538885,0.600594,0.872829,,,1.343633,,1.471851,7.529545,,
2003-07-04,,1.352433,8.028257,,,7.228676,,118.26269,0.600994,0.872144,,,1.337956,,1.470696,7.519274,,
2003-07-05,,1.352433,8.028257,,,7.228676,,118.26269,0.600994,0.872144,,,1.337956,,1.470696,7.519274,,
2003-07-06,,1.352433,8.028257,,,7.228676,,118.26269,0.600994,0.872144,,,1.337956,,1.470696,7.519274,,
2003-07-07,,1.36919,8.119894,,,7.297711,,117.808099,0.604225,0.880282,,,1.347359,,1.46787,7.488468,,
2003-07-08,,1.368091,8.072753,,,7.285803,,118.17941,0.61063,0.882924,,,1.356878,,1.496557,7.614957,,
2003-07-09,,1.358961,8.03963,,,7.283928,,117.666226,0.610216,0.880669,,,1.363981,,1.514135,7.582034,,
2003-07-10,,1.363869,8.0462,,,7.312908,,117.853994,0.61259,0.881679,,,1.386352,,1.53033,7.612326,,
2003-07-11,,1.37384,8.064605,,,7.334335,,117.516571,0.611047,0.883783,,,1.376491,,1.519576,7.517543,,
2003-07-12,,1.37384,8.064605,,,7.334335,,117.516571,0.611047,0.883783,,,1.376491,,1.519576,7.517543,,
2003-07-13,,1.37384,8.064605,,,7.334335,,117.516571,0.611047,0.883783,,,1.376491,,1.519576,7.517543,,
2003-07-14,,1.371714,8.099655,,,7.375697,,117.470573,0.619081,0.885034,,,1.378618,,1.514824,7.581379,,
2003-07-15,,1.366817,8.071296,,,7.369909,,116.423712,0.619666,0.88347,,,1.3768,,1.516918,7.606326,,
2003-07-16,,1.386874,8.238194,,,7.495421,,118.989047,0.630724,0.897827,,,1.395403,,1.535464,7.813521,,
2003-07-17,,1.354643,8.218324,,,7.449025,,118.867421,0.626391,0.890393,,,1.392307,,1.527201,7.719882,,
2003-07-18,,1.370281,8.270861,,,7.451138,,119.170013,0.631415,0.892459,,,1.405979,,1.544221,7.687729,,
2003-07-19,,1.370281,8.270861,,,7.451138,,119.170013,0.631415,0.892459,,,1.405979,,1.544221,7.687729,,
2003-07-20,,1.370281,8.270861,,,7.451138,,119.170013,0.631415,0.892459,,,1.405979,,1.544221,7.687729,,
2003-07-21,,1.361485,8.208082,,,7.403935,,119.088976,0.628146,0.886211,,,1.407834,,1.543424,7.630273,,
2003-07-22,,1.359781,8.170149,,,7.355814,,118.813365,0.625143,0.881601,,,1.406242,,1.531517,7.558935,,
2003-07-23,,1.355934,8.084203,,,7.274976,,119.594772,0.626261,0.877116,,,1.41435,,1.526182,7.545215,,
2003-07-24,,1.347083,8.038894,,,7.209819,,119.063399,0.619691,0.872068,,,1.396268,,1.507107,7.512253,,
2003-07-25,,1.346693,8.004705,,,7.158665,,119.029363,0.618977,0.871308,,,1.39357,,1.50806,7.438355,,
2003-07-26,,1.346693,8.004705,,,7.158665,,119.029363,0.618977,0.871308,,,1.39357,,1.50806,7.438355,,
2003-07-27,,1.346693,8.004705,,,7.158665,,119.029363,0.618977,0.871308,,,1.39357,,1.50806,7.438355,,
2003-07-28,,1.346766,7.988859,,,7.166768,,119.375054,0.61511,0.870398,,,1.384019,,1.507703,7.338411,,
2003-07-29,,1.349415,8.02059,,,7.209911,,119.656255,0.614465,0.872448,,,1.385099,,1.505845,7.339382,,
2003-07-30,,1.354203,8.036778,,,7.186077,,119.527145,0.614799,0.875657,,,1.394221,,1.521278,7.384676,,
2003-07-31,,1.359427,8.118042,,,7.210638,,119.667786,0.616275,0.883548,,,1.401926,,1.542234,7.444778,,
2003-08-01,,1.37819,8.264124,,,7.30325,,121.300027,0.626824,0.895335,,,1.406482,,1.54517,7.496642,,
2003-08-02,,1.37819,8.264124,,,7.30325,,121.300027,0.626824,0.895335,,,1.406482,,1.54517,7.496642,,
2003-08-03,,1.37819,8.264124,,,7.30325,,121.300027,0.626824,0.895335,,,1.406482,,1.54517,7.496642,,
2003-08-04,,1.352967,8.189352,,,7.226497,,120.889714,0.6228,0.884408,,,1.399133,,1.53657,7.494649,,
2003-08-05,,1.35304,8.135533,,,7.259331,,120.541781,0.622518,0.882379,,,1.4081,,1.551222,7.470308,,
2003-08-06,,1.345945,8.09533,,,7.177142,,119.592697,0.618065,0.877809,,,1.399403,,1.542486,7.304512,,
2003-08-07,,1.353211,8.116797,,,7.181362,,119.272439,0.619396,0.880824,,,1.402273,,1.543821,7.257289,,
2003-08-08,,1.357143,8.119813,,,7.210577,,118.938725,0.621755,0.882924,,,1.396168,,1.534876,7.330214,,
2003-08-09,,1.357143,8.119813,,,7.210577,,118.938725,0.621755,0.882924,,,1.396168,,1.534876,7.330214,,
2003-08-10,,1.357143,8.119813,,,7.210577,,118.938725,0.621755,0.882924,,,1.396168,,1.534876,7.330214,,
2003-08-11,,1.365649,8.188668,,,7.285525,,119.18548,0.625498,0.885347,,,1.391943,,1.524037,7.396193,,
2003-08-12,,1.36448,8.162129,,,7.290488,,118.193069,0.621994,0.884017,,,1.384017,,1.520067,7.392857,,
2003-08-13,,1.371287,8.170081,,,7.374124,,119.570808,0.624191,0.886761,,,1.384677,,1.526736,7.44338,,
2003-08-14,,1.370541,8.168767,,,7.363354,,118.997338,0.624135,0.887311,,,1.381988,,1.524401,7.330524,,
2003-08-15,,1.371832,8.222281,,,7.391215,,119.302925,0.626834,0.889126,,,1.392282,,1.519427,7.348893,,
2003-08-16,,1.371832,8.222281,,,7.391215,,119.302925,0.626834,0.889126,,,1.392282,,1.519427,7.348893,,
2003-08-17,,1.371832,8.222281,,,7.391215,,119.302925,0.626834,0.889126,,,1.392282,,1.519427,7.348893,,
2003-08-18,,1.383625,8.280479,,,7.44798,,118.957812,0.626475,0.893815,,,1.389256,,1.516357,7.225867,,
2003-08-19,,1.397108,8.39042,,,7.521012,,119.358337,0.6338,0.903751,,,1.398735,,1.529598,7.389516,,
2003-08-20,,1.387704,8.321721,,,7.456027,,118.129445,0.627599,0.900171,,,1.396165,,1.522279,7.36952,,
2003-08-21,,1.401671,8.362067,,,7.529022,,116.958852,0.628667,0.908348,,,1.405759,,1.518394,7.459079,,
2003-08-22,,1.415458,8.473288,,,7.636222,,117.367358,0.634386,0.917936,,,1.411327,,1.538278,7.464751,,
2003-08-23,,1.415458,8.473288,,,7.636222,,117.367358,0.634386,0.917936,,,1.411327,,1.538278,7.464751,,
2003-08-24,,1.415458,8.473288,,,7.636222,,117.367358,0.634386,0.917936,,,1.411327,,1.538278,7.464751,,
2003-08-25,,1.415871,8.486591,,,7.615724,,116.614622,0.63446,0.918442,,,1.402553,,1.535911,7.445445,,
2003-08-26,,1.418269,8.574334,,,7.707286,,117.927145,0.640255,0.924556,,,1.401905,,1.554087,7.361409,,
2003-08-27,,1.410929,8.463464,,,7.641423,,117.053269,0.634363,0.916842,,,1.399927,,1.562208,7.313377,,
2003-08-28,,1.421407,8.500185,,,7.66993,,118.008866,0.637329,0.923532,,,1.406077,,1.564555,7.392963,,
2003-08-29,,1.406058,8.400933,,,7.542692,,117.415576,0.63732,0.915164,,,1.396815,,1.556877,7.385742,,
2003-08-30,,1.406058,8.400933,,,7.542692,,117.415576,0.63732,0.915164,,,1.396815,,1.556877,7.385742,,
2003-08-31,,1.406058,8.400933,,,7.542692,,117.415576,0.63732,0.915164,,,1.396815,,1.556877,7.385742,,
2003-09-01,,1.401003,8.363338,,,7.528865,,116.434109,0.636297,0.911993,,,1.378751,,1.548655,7.356042,,
2003-09-02,,1.413402,8.455249,,,7.605401,,116.084432,0.635542,0.921744,,,1.389252,,1.559591,7.308416,,
2003-09-03,,1.423352,8.433553,,,7.614208,,116.266345,0.639432,0.927386,,,1.395808,,1.570806,7.272188,,
2003-09-04,,1.42152,8.425957,,,7.595304,,118.117952,0.638935,0.924385,,,1.383343,,1.566186,7.373267,,
2003-09-05,,1.405108,8.339101,,,7.552046,,118.731118,0.640026,0.915499,,,1.373432,,1.555708,7.603589,,
2003-09-06,,1.405108,8.339101,,,7.552046,,118.731118,0.640026,0.915499,,,1.373432,,1.555708,7.603589,,
2003-09-07,,1.405108,8.339101,,,7.552046,,118.731118,0.640026,0.915499,,,1.373432,,1.555708,7.603589,,
2003-09-08,,1.391744,8.232409,,,7.444766,,116.529672,0.630747,0.903261,,,1.372505,,1.547195,7.579984,,
2003-09-09,,1.389852,8.21374,,,7.430534,,117.736866,0.633229,0.898069,,,1.369825,,1.53013,7.559497,,
2003-09-10,,1.388024,8.172932,,,7.414071,,117.337988,0.629252,0.895095,,,1.367705,,1.52005,7.391694,,
2003-09-11,,1.379781,8.09236,,,7.379335,,116.82268,0.625212,0.891504,,,1.368013,,1.517786,7.383347,,
2003-09-12,,1.393126,8.156731,,,7.418099,,118.519513,0.630236,0.895095,,,1.371912,,1.515754,7.44531,,
2003-09-13,,1.393126,8.156731,,,7.418099,,118.519513,0.630236,0.895095,,,1.371912,,1.515754,7.44531,,
2003-09-14,,1.393126,8.156731,,,7.418099,,118.519513,0.630236,0.895095,,,1.371912,,1.515754,7.44531,,
2003-09-15,,1.380551,8.137045,,,7.331265,,117.445262,0.62397,0.886446,,,1.368141,,1.507313,7.422835,,
2003-09-16,,1.382377,8.091233,,,7.365465,,115.549622,0.626079,0.890076,,,1.367334,,1.507521,7.468091,,
2003-09-17,,1.388245,8.057884,,,7.29959,,116.75883,0.625045,0.891902,,,1.367999,,1.506778,7.432126,,
2003-09-18,,1.379717,8.012755,,,7.198937,,114.800709,0.615943,0.88574,,,1.365368,,1.497786,7.305226,,
2003-09-19,,1.375442,7.980817,,,7.216761,,114.701202,0.614657,0.884017,,,1.35617,,1.493723,7.384105,,
2003-09-20,,1.375442,7.980817,,,7.216761,,114.701202,0.614657,0.884017,,,1.35617,,1.493723,7.384105,,
2003-09-21,,1.375442,7.980817,,,7.216761,,114.701202,0.614657,0.884017,,,1.35617,,1.493723,7.384105,,
2003-09-22,,1.35368,7.872253,,,7.116149,,112.155563,0.606732,0.871992,,,1.341559,,1.47323,7.231601,,
2003-09-23,,1.355722,7.791172,,,7.048151,,112.046406,0.604327,0.872296,,,1.351622,,1.476797,7.163468,,
2003-09-24,,1.352957,7.719344,,,6.994854,,112.009419,0.604832,0.872144,,,1.356183,,1.477411,7.110762,,
2003-09-25,,1.342643,7.754198,,,7.02036,,111.911598,0.602193,0.870095,,,1.350039,,1.466284,7.080223,,
2003-09-26,,1.344302,7.797684,,,7.058414,,111.499956,0.602159,0.870549,,,1.354314,,1.481501,7.145034,,
2003-09-27,,1.344302,7.797684,,,7.058414,,111.499956,0.602159,0.870549,,,1.354314,,1.481501,7.145034,,
2003-09-28,,1.344302,7.797684,,,7.058414,,111.499956,0.602159,0.870549,,,1.354314,,1.481501,7.145034,,
2003-09-29,,1.346535,7.817138,,,7.100675,,112.783668,0.610094,0.876194,,,1.361605,,1.491545,7.235609,,
2003-09-30,,1.31943,7.754205,,,7.052952,,111.457261,0.602043,0.858222,,,1.348867,,1.467645,6.963096,,
2003-10-01,,1.32011,7.736269,,,7.029989,,111.644246,0.601662,0.856825,,,1.347871,,1.468083,6.939423,,
2003-10-02,,1.317653,7.686709,,,6.987342,,110.810811,0.598614,0.855286,,,1.350753,,1.46519,6.859477,,
2003-10-03,,1.324748,7.68766,,,7.003508,,109.840835,0.595242,0.855725,,,1.340322,,1.461664,6.89543,,
2003-10-04,,1.324748,7.68766,,,7.003508,,109.840835,0.595242,0.855725,,,1.340322,,1.461664,6.89543,,
2003-10-05,,1.324748,7.68766,,,7.003508,,109.840835,0.595242,0.855725,,,1.340322,,1.461664,6.89543,,
2003-10-06,,1.334744,7.713792,,,7.058641,,112.177217,0.60532,0.863632,,,1.346317,,1.469298,7.000518,,
2003-10-07,,1.315092,7.609534,,,7.003229,,110.010197,0.601377,0.849762,,,1.336081,,1.450629,6.895734,,
2003-10-08,,1.314914,7.60674,,,6.975978,,109.863339,0.603175,0.848824,,,1.330532,,1.446227,6.893303,,
